attachment,material,angle_deg,sigma_cm_inv,R_percent
附件1,SiC,10,3662.64,18.33060152
附件1,SiC,10,3663.123,18.33414343
附件1,SiC,10,3663.605,18.31943375
附件1,SiC,10,3664.087,18.30964128
附件1,SiC,10,3664.569,18.31590947
附件1,SiC,10,3665.051,18.31493522
附件1,SiC,10,3665.533,18.29358181
附件1,SiC,10,3666.015,18.29648966
附件1,SiC,10,3666.497,18.30002863
附件1,SiC,10,3666.979,18.29577402
附件1,SiC,10,3667.462,18.27734551
附件1,SiC,10,3667.944,18.27415966
附件1,SiC,10,3668.426,18.27292484
附件1,SiC,10,3668.908,18.28063742
附件1,SiC,10,3669.39,18.28817585
附件1,SiC,10,3669.872,18.2927992
附件1,SiC,10,3670.354,18.27759954
附件1,SiC,10,3670.836,18.28545295
附件1,SiC,10,3671.319,18.28449792
附件1,SiC,10,3671.801,18.28679448
附件1,SiC,10,3672.283,18.25101403
附件1,SiC,10,3672.765,18.23627101
附件1,SiC,10,3673.247,18.26464457
附件1,SiC,10,3673.729,18.2557505
附件1,SiC,10,3674.211,18.25757011
附件1,SiC,10,3674.693,18.24861484
附件1,SiC,10,3675.176,18.26666161
附件1,SiC,10,3675.657,18.26325391
附件1,SiC,10,3676.14,18.28187118
附件1,SiC,10,3676.622,18.25239906
附件1,SiC,10,3677.104,18.25949288
附件1,SiC,10,3677.586,18.26377235
附件1,SiC,10,3678.068,18.24220355
附件1,SiC,10,3678.55,18.27536175
附件1,SiC,10,3679.032,18.25325483
附件1,SiC,10,3679.514,18.23243895
附件1,SiC,10,3679.997,18.26960555
附件1,SiC,10,3680.479,18.26795289
附件1,SiC,10,3680.961,18.23563594
附件1,SiC,10,3681.443,18.24148458
附件1,SiC,10,3681.925,18.24771724
附件1,SiC,10,3682.407,18.2435925
附件1,SiC,10,3682.889,18.23868393
附件1,SiC,10,3683.371,18.24006734
附件1,SiC,10,3683.854,18.24253851
附件1,SiC,10,3684.336,18.22076027
附件1,SiC,10,3684.818,18.241969
附件1,SiC,10,3685.3,18.21337509
附件1,SiC,10,3685.782,18.21279127
附件1,SiC,10,3686.264,18.21019166
附件1,SiC,10,3686.746,18.18465559
附件1,SiC,10,3687.228,18.18580377
附件1,SiC,10,3687.71,18.18659155
附件1,SiC,10,3688.193,18.17841124
附件1,SiC,10,3688.675,18.15175762
附件1,SiC,10,3689.157,18.18885656
附件1,SiC,10,3689.639,18.17570656
附件1,SiC,10,3690.121,18.18601834
附件1,SiC,10,3690.603,18.19103696
附件1,SiC,10,3691.085,18.17518825
附件1,SiC,10,3691.567,18.17256396
附件1,SiC,10,3692.05,18.16891618
附件1,SiC,10,3692.532,18.16324173
附件1,SiC,10,3693.014,18.19203934
附件1,SiC,10,3693.496,18.17358698
附件1,SiC,10,3693.978,18.17987387
附件1,SiC,10,3694.46,18.15066746
附件1,SiC,10,3694.942,18.13934434
附件1,SiC,10,3695.424,18.14119989
附件1,SiC,10,3695.906,18.14522397
附件1,SiC,10,3696.389,18.15881181
附件1,SiC,10,3696.871,18.14379682
附件1,SiC,10,3697.353,18.14613047
附件1,SiC,10,3697.835,18.14511556
附件1,SiC,10,3698.317,18.14190355
附件1,SiC,10,3698.799,18.16368756
附件1,SiC,10,3699.281,18.14218384
附件1,SiC,10,3699.763,18.14619998
附件1,SiC,10,3700.246,18.17253286
附件1,SiC,10,3700.728,18.17075017
附件1,SiC,10,3701.21,18.18716833
附件1,SiC,10,3701.692,18.1784146
附件1,SiC,10,3702.174,18.18237276
附件1,SiC,10,3702.656,18.1653002
附件1,SiC,10,3703.138,18.16697135
附件1,SiC,10,3703.62,18.18281324
附件1,SiC,10,3704.103,18.18844507
附件1,SiC,10,3704.584,18.18394106
附件1,SiC,10,3705.067,18.16434402
附件1,SiC,10,3705.549,18.15604809
附件1,SiC,10,3706.031,18.11611662
附件1,SiC,10,3706.513,18.10770318
附件1,SiC,10,3706.995,18.1146323
附件1,SiC,10,3707.477,18.11243071
附件1,SiC,10,3707.959,18.11443471
附件1,SiC,10,3708.441,18.09512941
附件1,SiC,10,3708.924,18.09565037
附件1,SiC,10,3709.406,18.09143568
附件1,SiC,10,3709.888,18.10073139
附件1,SiC,10,3710.37,18.11132058
附件1,SiC,10,3710.852,18.11206764
附件1,SiC,10,3711.334,18.1106071
附件1,SiC,10,3711.816,18.12640166
附件1,SiC,10,3712.298,18.13659627
附件1,SiC,10,3712.781,18.13772983
附件1,SiC,10,3713.263,18.12814128
附件1,SiC,10,3713.745,18.15357849
附件1,SiC,10,3714.227,18.15107037
附件1,SiC,10,3714.709,18.15875067
附件1,SiC,10,3715.191,18.16798484
附件1,SiC,10,3715.673,18.14744238
附件1,SiC,10,3716.155,18.1718936
附件1,SiC,10,3716.637,18.15119184
附件1,SiC,10,3717.12,18.16716967
附件1,SiC,10,3717.602,18.16990535
附件1,SiC,10,3718.084,18.14853718
附件1,SiC,10,3718.566,18.15438846
附件1,SiC,10,3719.048,18.14016082
附件1,SiC,10,3719.53,18.15144134
附件1,SiC,10,3720.012,18.15567365
附件1,SiC,10,3720.494,18.16872644
附件1,SiC,10,3720.977,18.15739771
附件1,SiC,10,3721.459,18.13433865
附件1,SiC,10,3721.941,18.14756708
附件1,SiC,10,3722.423,18.15282008
附件1,SiC,10,3722.905,18.15415788
附件1,SiC,10,3723.387,18.17193252
附件1,SiC,10,3723.869,18.16134109
附件1,SiC,10,3724.351,18.15606676
附件1,SiC,10,3724.833,18.15245922
附件1,SiC,10,3725.316,18.15283404
附件1,SiC,10,3725.798,18.17545939
附件1,SiC,10,3726.28,18.15485752
附件1,SiC,10,3726.762,18.15565576
附件1,SiC,10,3727.244,18.14498082
附件1,SiC,10,3727.726,18.13122231
附件1,SiC,10,3728.208,18.13080408
附件1,SiC,10,3728.69,18.13760308
附件1,SiC,10,3729.173,18.1100802
附件1,SiC,10,3729.655,18.10935655
附件1,SiC,10,3730.137,18.11648949
附件1,SiC,10,3730.619,18.1213982
附件1,SiC,10,3731.101,18.1171775
附件1,SiC,10,3731.583,18.11736144
附件1,SiC,10,3732.065,18.11275143
附件1,SiC,10,3732.547,18.1188736
附件1,SiC,10,3733.03,18.12727863
附件1,SiC,10,3733.511,18.13618484
附件1,SiC,10,3733.994,18.11872935
附件1,SiC,10,3734.476,18.14287901
附件1,SiC,10,3734.958,18.16277458
附件1,SiC,10,3735.44,18.15347663
附件1,SiC,10,3735.922,18.16987674
附件1,SiC,10,3736.404,18.17167644
附件1,SiC,10,3736.886,18.1650265
附件1,SiC,10,3737.368,18.17598713
附件1,SiC,10,3737.851,18.16977842
附件1,SiC,10,3738.333,18.17560623
附件1,SiC,10,3738.815,18.13054911
附件1,SiC,10,3739.297,18.13842768
附件1,SiC,10,3739.779,18.14045347
附件1,SiC,10,3740.261,18.12699461
附件1,SiC,10,3740.743,18.12367811
附件1,SiC,10,3741.225,18.11068579
附件1,SiC,10,3741.708,18.11559282
附件1,SiC,10,3742.19,18.10194239
附件1,SiC,10,3742.672,18.11137279
附件1,SiC,10,3743.154,18.11774717
附件1,SiC,10,3743.636,18.11233658
附件1,SiC,10,3744.118,18.12716841
附件1,SiC,10,3744.6,18.14394349
附件1,SiC,10,3745.082,18.15140002
附件1,SiC,10,3745.564,18.15514907
附件1,SiC,10,3746.047,18.17391381
附件1,SiC,10,3746.529,18.17063617
附件1,SiC,10,3747.011,18.15590075
附件1,SiC,10,3747.493,18.16877607
附件1,SiC,10,3747.975,18.17139304
附件1,SiC,10,3748.457,18.19572228
附件1,SiC,10,3748.939,18.17618143
附件1,SiC,10,3749.421,18.16234396
附件1,SiC,10,3749.904,18.19183051
附件1,SiC,10,3750.386,18.17722005
附件1,SiC,10,3750.868,18.15407702
附件1,SiC,10,3751.35,18.171863
附件1,SiC,10,3751.832,18.16349831
附件1,SiC,10,3752.314,18.18416207
附件1,SiC,10,3752.796,18.1795404
附件1,SiC,10,3753.278,18.17833401
附件1,SiC,10,3753.76,18.16524851
附件1,SiC,10,3754.243,18.16124258
附件1,SiC,10,3754.725,18.16267296
附件1,SiC,10,3755.207,18.15202886
附件1,SiC,10,3755.689,18.15081287
附件1,SiC,10,3756.171,18.15710753
附件1,SiC,10,3756.653,18.18378439
附件1,SiC,10,3757.135,18.19111324
附件1,SiC,10,3757.617,18.18106793
附件1,SiC,10,3758.1,18.20366607
附件1,SiC,10,3758.582,18.20130649
附件1,SiC,10,3759.064,18.23255677
附件1,SiC,10,3759.546,18.23968175
附件1,SiC,10,3760.028,18.24045299
附件1,SiC,10,3760.51,18.24575407
附件1,SiC,10,3760.992,18.24249039
附件1,SiC,10,3761.474,18.26151861
附件1,SiC,10,3761.957,18.23949625
附件1,SiC,10,3762.438,18.26463236
附件1,SiC,10,3762.921,18.26356715
附件1,SiC,10,3763.403,18.27246443
附件1,SiC,10,3763.885,18.26057361
附件1,SiC,10,3764.367,18.28002547
附件1,SiC,10,3764.849,18.27918366
附件1,SiC,10,3765.331,18.28146605
附件1,SiC,10,3765.813,18.30050325
附件1,SiC,10,3766.295,18.28108716
附件1,SiC,10,3766.778,18.27754959
附件1,SiC,10,3767.26,18.27497227
附件1,SiC,10,3767.742,18.29997867
附件1,SiC,10,3768.224,18.30500444
附件1,SiC,10,3768.706,18.28308834
附件1,SiC,10,3769.188,18.29262491
附件1,SiC,10,3769.67,18.30934709
附件1,SiC,10,3770.152,18.30886773
附件1,SiC,10,3770.635,18.3238682
附件1,SiC,10,3771.117,18.3262228
附件1,SiC,10,3771.599,18.33993651
附件1,SiC,10,3772.081,18.31597379
附件1,SiC,10,3772.563,18.31045329
附件1,SiC,10,3773.045,18.32444809
附件1,SiC,10,3773.527,18.30916005
附件1,SiC,10,3774.009,18.31218406
附件1,SiC,10,3774.491,18.30960931
附件1,SiC,10,3774.974,18.30478466
附件1,SiC,10,3775.456,18.30898096
附件1,SiC,10,3775.938,18.28350391
附件1,SiC,10,3776.42,18.31219072
附件1,SiC,10,3776.902,18.3227891
附件1,SiC,10,3777.384,18.29835108
附件1,SiC,10,3777.866,18.30775598
附件1,SiC,10,3778.348,18.28145149
附件1,SiC,10,3778.831,18.31182818
附件1,SiC,10,3779.313,18.31489086
附件1,SiC,10,3779.795,18.31348624
附件1,SiC,10,3780.277,18.32248167
附件1,SiC,10,3780.759,18.32686553
附件1,SiC,10,3781.241,18.33552037
附件1,SiC,10,3781.723,18.32096094
附件1,SiC,10,3782.205,18.32926864
附件1,SiC,10,3782.688,18.34598912
附件1,SiC,10,3783.17,18.36403843
附件1,SiC,10,3783.652,18.35014285
附件1,SiC,10,3784.134,18.33720601
附件1,SiC,10,3784.616,18.37681159
附件1,SiC,10,3785.098,18.38738072
附件1,SiC,10,3785.58,18.37417174
附件1,SiC,10,3786.062,18.37971057
附件1,SiC,10,3786.544,18.40668616
附件1,SiC,10,3787.027,18.38802979
附件1,SiC,10,3787.509,18.40635743
附件1,SiC,10,3787.991,18.38485476
附件1,SiC,10,3788.473,18.41469941
附件1,SiC,10,3788.955,18.40979316
附件1,SiC,10,3789.437,18.40788193
附件1,SiC,10,3789.919,18.40574624
附件1,SiC,10,3790.401,18.40316528
附件1,SiC,10,3790.884,18.40478545
附件1,SiC,10,3791.365,18.40558108
附件1,SiC,10,3791.848,18.39435145
附件1,SiC,10,3792.33,18.39762505
附件1,SiC,10,3792.812,18.4064726
附件1,SiC,10,3793.294,18.38344058
附件1,SiC,10,3793.776,18.38203562
附件1,SiC,10,3794.258,18.40013224
附件1,SiC,10,3794.74,18.40454853
附件1,SiC,10,3795.222,18.40821949
附件1,SiC,10,3795.705,18.40836304
附件1,SiC,10,3796.187,18.42157651
附件1,SiC,10,3796.669,18.42462039
附件1,SiC,10,3797.151,18.43715924
附件1,SiC,10,3797.633,18.41945198
附件1,SiC,10,3798.115,18.43319401
附件1,SiC,10,3798.597,18.4396959
附件1,SiC,10,3799.079,18.44120622
附件1,SiC,10,3799.562,18.44721147
附件1,SiC,10,3800.044,18.44716909
附件1,SiC,10,3800.526,18.45115786
附件1,SiC,10,3801.008,18.46442492
附件1,SiC,10,3801.49,18.45508173
附件1,SiC,10,3801.972,18.45037896
附件1,SiC,10,3802.454,18.46105082
附件1,SiC,10,3802.936,18.45134136
附件1,SiC,10,3803.418,18.45415198
附件1,SiC,10,3803.901,18.43919066
附件1,SiC,10,3804.383,18.45461149
附件1,SiC,10,3804.865,18.45867938
附件1,SiC,10,3805.347,18.45860521
附件1,SiC,10,3805.829,18.46970638
附件1,SiC,10,3806.311,18.46622585
附件1,SiC,10,3806.793,18.46280282
附件1,SiC,10,3807.275,18.49879569
附件1,SiC,10,3807.758,18.49631112
附件1,SiC,10,3808.24,18.5044982
附件1,SiC,10,3808.722,18.50885098
附件1,SiC,10,3809.204,18.51601711
附件1,SiC,10,3809.686,18.52826568
附件1,SiC,10,3810.168,18.52364303
附件1,SiC,10,3810.65,18.53812261
附件1,SiC,10,3811.132,18.51852456
附件1,SiC,10,3811.615,18.51491493
附件1,SiC,10,3812.097,18.53398037
附件1,SiC,10,3812.579,18.53753048
附件1,SiC,10,3813.061,18.53713421
附件1,SiC,10,3813.543,18.54404147
附件1,SiC,10,3814.025,18.54893258
附件1,SiC,10,3814.507,18.55918197
附件1,SiC,10,3814.989,18.56115646
附件1,SiC,10,3815.471,18.57166485
附件1,SiC,10,3815.954,18.58548115
附件1,SiC,10,3816.436,18.58809956
附件1,SiC,10,3816.918,18.59878271
附件1,SiC,10,3817.4,18.59052737
附件1,SiC,10,3817.882,18.57829353
附件1,SiC,10,3818.364,18.60381816
附件1,SiC,10,3818.846,18.59469367
附件1,SiC,10,3819.328,18.57069839
附件1,SiC,10,3819.811,18.59295292
附件1,SiC,10,3820.292,18.61324106
附件1,SiC,10,3820.775,18.5865657
附件1,SiC,10,3821.257,18.57599153
附件1,SiC,10,3821.739,18.60805861
附件1,SiC,10,3822.221,18.59717998
附件1,SiC,10,3822.703,18.61933043
附件1,SiC,10,3823.185,18.61729172
附件1,SiC,10,3823.667,18.62095691
附件1,SiC,10,3824.149,18.60674827
附件1,SiC,10,3824.632,18.60341176
附件1,SiC,10,3825.114,18.58382464
附件1,SiC,10,3825.596,18.60349209
附件1,SiC,10,3826.078,18.59878013
附件1,SiC,10,3826.56,18.58460802
附件1,SiC,10,3827.042,18.58835243
附件1,SiC,10,3827.524,18.5781514
附件1,SiC,10,3828.006,18.56104758
附件1,SiC,10,3828.489,18.55748753
附件1,SiC,10,3828.971,18.56101357
附件1,SiC,10,3829.453,18.55769401
附件1,SiC,10,3829.935,18.57314405
附件1,SiC,10,3830.417,18.57267438
附件1,SiC,10,3830.899,18.56214638
附件1,SiC,10,3831.381,18.57387458
附件1,SiC,10,3831.863,18.58207464
附件1,SiC,10,3832.345,18.59621902
附件1,SiC,10,3832.828,18.58341375
附件1,SiC,10,3833.31,18.61635121
附件1,SiC,10,3833.792,18.61913639
附件1,SiC,10,3834.274,18.6008981
附件1,SiC,10,3834.756,18.60931635
附件1,SiC,10,3835.238,18.63525178
附件1,SiC,10,3835.72,18.61009677
附件1,SiC,10,3836.202,18.59623329
附件1,SiC,10,3836.685,18.60510622
附件1,SiC,10,3837.167,18.60922169
附件1,SiC,10,3837.649,18.58853467
附件1,SiC,10,3838.131,18.59020392
附件1,SiC,10,3838.613,18.59286527
附件1,SiC,10,3839.095,18.58927457
附件1,SiC,10,3839.577,18.6076411
附件1,SiC,10,3840.059,18.61234533
附件1,SiC,10,3840.542,18.60085192
附件1,SiC,10,3841.024,18.59070253
附件1,SiC,10,3841.506,18.62579027
附件1,SiC,10,3841.988,18.61130324
附件1,SiC,10,3842.47,18.61928049
附件1,SiC,10,3842.952,18.64725553
附件1,SiC,10,3843.434,18.63182662
附件1,SiC,10,3843.916,18.63733908
附件1,SiC,10,3844.398,18.62860571
附件1,SiC,10,3844.881,18.64282039
附件1,SiC,10,3845.363,18.63727622
附件1,SiC,10,3845.845,18.62931848
附件1,SiC,10,3846.327,18.61786942
附件1,SiC,10,3846.809,18.63105706
附件1,SiC,10,3847.291,18.64022084
附件1,SiC,10,3847.773,18.60992298
附件1,SiC,10,3848.255,18.60223945
附件1,SiC,10,3848.738,18.59990571
附件1,SiC,10,3849.219,18.59632684
附件1,SiC,10,3849.702,18.58875779
附件1,SiC,10,3850.184,18.58429582
附件1,SiC,10,3850.666,18.57514622
附件1,SiC,10,3851.148,18.5726366
附件1,SiC,10,3851.63,18.57931665
附件1,SiC,10,3852.112,18.59690893
附件1,SiC,10,3852.594,18.57853838
附件1,SiC,10,3853.076,18.61529822
附件1,SiC,10,3853.559,18.63735238
附件1,SiC,10,3854.041,18.65291603
附件1,SiC,10,3854.523,18.67044381
附件1,SiC,10,3855.005,18.68479073
附件1,SiC,10,3855.487,18.67419944
附件1,SiC,10,3855.969,18.65633161
附件1,SiC,10,3856.451,18.67097439
附件1,SiC,10,3856.933,18.68106355
附件1,SiC,10,3857.416,18.65311538
附件1,SiC,10,3857.898,18.64322302
附件1,SiC,10,3858.38,18.63307585
附件1,SiC,10,3858.862,18.62396021
附件1,SiC,10,3859.344,18.61790308
附件1,SiC,10,3859.826,18.61434219
附件1,SiC,10,3860.308,18.60681405
附件1,SiC,10,3860.79,18.62115639
附件1,SiC,10,3861.272,18.59783424
附件1,SiC,10,3861.755,18.61143117
附件1,SiC,10,3862.237,18.62472444
附件1,SiC,10,3862.719,18.6286723
附件1,SiC,10,3863.201,18.62613222
附件1,SiC,10,3863.683,18.60232334
附件1,SiC,10,3864.165,18.59897324
附件1,SiC,10,3864.647,18.58340845
附件1,SiC,10,3865.129,18.59523967
附件1,SiC,10,3865.612,18.59094905
附件1,SiC,10,3866.094,18.59507618
附件1,SiC,10,3866.576,18.58587639
附件1,SiC,10,3867.058,18.57696076
附件1,SiC,10,3867.54,18.57297478
附件1,SiC,10,3868.022,18.56047086
附件1,SiC,10,3868.504,18.57097543
附件1,SiC,10,3868.986,18.56103561
附件1,SiC,10,3869.469,18.57687942
附件1,SiC,10,3869.951,18.56500967
附件1,SiC,10,3870.433,18.57232802
附件1,SiC,10,3870.915,18.57827371
附件1,SiC,10,3871.397,18.57274668
附件1,SiC,10,3871.879,18.57868407
附件1,SiC,10,3872.361,18.58377116
附件1,SiC,10,3872.843,18.58274698
附件1,SiC,10,3873.325,18.60488802
附件1,SiC,10,3873.808,18.61509499
附件1,SiC,10,3874.29,18.62641359
附件1,SiC,10,3874.772,18.61865452
附件1,SiC,10,3875.254,18.62952102
附件1,SiC,10,3875.736,18.58862417
附件1,SiC,10,3876.218,18.59785057
附件1,SiC,10,3876.7,18.61496061
附件1,SiC,10,3877.182,18.58424207
附件1,SiC,10,3877.665,18.60534185
附件1,SiC,10,3878.146,18.59711007
附件1,SiC,10,3878.629,18.59357017
附件1,SiC,10,3879.111,18.58112106
附件1,SiC,10,3879.593,18.57507207
附件1,SiC,10,3880.075,18.58192153
附件1,SiC,10,3880.557,18.56326694
附件1,SiC,10,3881.039,18.57957225
附件1,SiC,10,3881.521,18.56119689
附件1,SiC,10,3882.003,18.56951045
附件1,SiC,10,3882.486,18.5674066
附件1,SiC,10,3882.968,18.56279293
附件1,SiC,10,3883.45,18.54986701
附件1,SiC,10,3883.932,18.53979305
附件1,SiC,10,3884.414,18.55524234
附件1,SiC,10,3884.896,18.56371853
附件1,SiC,10,3885.378,18.55839662
附件1,SiC,10,3885.86,18.55445201
附件1,SiC,10,3886.343,18.56062516
附件1,SiC,10,3886.825,18.57660187
附件1,SiC,10,3887.307,18.55626727
附件1,SiC,10,3887.789,18.56413724
附件1,SiC,10,3888.271,18.54416749
附件1,SiC,10,3888.753,18.54514151
附件1,SiC,10,3889.235,18.54661014
附件1,SiC,10,3889.717,18.53424849
附件1,SiC,10,3890.199,18.53034252
附件1,SiC,10,3890.682,18.54017287
附件1,SiC,10,3891.164,18.53931136
附件1,SiC,10,3891.646,18.54536685
附件1,SiC,10,3892.128,18.53114791
附件1,SiC,10,3892.61,18.55903528
附件1,SiC,10,3893.092,18.54513495
附件1,SiC,10,3893.574,18.55359114
附件1,SiC,10,3894.056,18.54313912
附件1,SiC,10,3894.539,18.54436028
附件1,SiC,10,3895.021,18.53389845
附件1,SiC,10,3895.503,18.51275705
附件1,SiC,10,3895.985,18.52372773
附件1,SiC,10,3896.467,18.51205476
附件1,SiC,10,3896.949,18.49808779
附件1,SiC,10,3897.431,18.50503493
附件1,SiC,10,3897.913,18.48802969
附件1,SiC,10,3898.396,18.49911338
附件1,SiC,10,3898.878,18.49584221
附件1,SiC,10,3899.36,18.49938939
附件1,SiC,10,3899.842,18.48358304
附件1,SiC,10,3900.324,18.49608503
附件1,SiC,10,3900.806,18.50397263
附件1,SiC,10,3901.288,18.52478094
附件1,SiC,10,3901.77,18.50514805
附件1,SiC,10,3902.252,18.51989319
附件1,SiC,10,3902.735,18.5250153
附件1,SiC,10,3903.217,18.52091649
附件1,SiC,10,3903.699,18.52452075
附件1,SiC,10,3904.181,18.51195876
附件1,SiC,10,3904.663,18.5116145
附件1,SiC,10,3905.145,18.4989636
附件1,SiC,10,3905.627,18.49479665
附件1,SiC,10,3906.109,18.49402455
附件1,SiC,10,3906.592,18.49522227
附件1,SiC,10,3907.073,18.48598159
附件1,SiC,10,3907.556,18.45977161
附件1,SiC,10,3908.038,18.45680267
附件1,SiC,10,3908.52,18.45791422
附件1,SiC,10,3909.002,18.46546356
附件1,SiC,10,3909.484,18.44498945
附件1,SiC,10,3909.966,18.460378
附件1,SiC,10,3910.448,18.44338704
附件1,SiC,10,3910.93,18.44948087
附件1,SiC,10,3911.413,18.45316187
附件1,SiC,10,3911.895,18.43724822
附件1,SiC,10,3912.377,18.44012127
附件1,SiC,10,3912.859,18.45672902
附件1,SiC,10,3913.341,18.41986095
附件1,SiC,10,3913.823,18.42874755
附件1,SiC,10,3914.305,18.4284067
附件1,SiC,10,3914.787,18.42501706
附件1,SiC,10,3915.27,18.40886241
附件1,SiC,10,3915.752,18.40296653
附件1,SiC,10,3916.234,18.40177721
附件1,SiC,10,3916.716,18.39684533
附件1,SiC,10,3917.198,18.41309889
附件1,SiC,10,3917.68,18.42391431
附件1,SiC,10,3918.162,18.40147207
附件1,SiC,10,3918.644,18.39272142
附件1,SiC,10,3919.126,18.40210217
附件1,SiC,10,3919.609,18.38887088
附件1,SiC,10,3920.091,18.4038884
附件1,SiC,10,3920.573,18.41561209
附件1,SiC,10,3921.055,18.38780462
附件1,SiC,10,3921.537,18.39107541
附件1,SiC,10,3922.019,18.38490097
附件1,SiC,10,3922.501,18.40751242
附件1,SiC,10,3922.983,18.38544583
附件1,SiC,10,3923.466,18.39556381
附件1,SiC,10,3923.948,18.41412361
附件1,SiC,10,3924.43,18.39948145
附件1,SiC,10,3924.912,18.40071552
附件1,SiC,10,3925.394,18.38781072
附件1,SiC,10,3925.876,18.38054294
附件1,SiC,10,3926.358,18.388175
附件1,SiC,10,3926.84,18.37606223
附件1,SiC,10,3927.323,18.37251262
附件1,SiC,10,3927.805,18.37082348
附件1,SiC,10,3928.287,18.376079
附件1,SiC,10,3928.769,18.36333946
附件1,SiC,10,3929.251,18.35137636
附件1,SiC,10,3929.733,18.34828937
附件1,SiC,10,3930.215,18.35237744
附件1,SiC,10,3930.697,18.33925036
附件1,SiC,10,3931.179,18.35607298
附件1,SiC,10,3931.662,18.35518583
附件1,SiC,10,3932.144,18.33247372
附件1,SiC,10,3932.626,18.34012942
附件1,SiC,10,3933.108,18.33586204
附件1,SiC,10,3933.59,18.35219719
附件1,SiC,10,3934.072,18.34762067
附件1,SiC,10,3934.554,18.34350415
附件1,SiC,10,3935.036,18.35319701
附件1,SiC,10,3935.519,18.36147484
附件1,SiC,10,3936.0,18.36056184
附件1,SiC,10,3936.483,18.35921365
附件1,SiC,10,3936.965,18.34793931
附件1,SiC,10,3937.447,18.34808227
附件1,SiC,10,3937.929,18.34876471
附件1,SiC,10,3938.411,18.3391316
附件1,SiC,10,3938.893,18.33031203
附件1,SiC,10,3939.375,18.32531575
附件1,SiC,10,3939.857,18.31495723
附件1,SiC,10,3940.34,18.29934937
附件1,SiC,10,3940.822,18.30285887
附件1,SiC,10,3941.304,18.29691847
附件1,SiC,10,3941.786,18.28281831
附件1,SiC,10,3942.268,18.29066036
附件1,SiC,10,3942.75,18.29017084
附件1,SiC,10,3943.232,18.29102671
附件1,SiC,10,3943.714,18.26624408
附件1,SiC,10,3944.197,18.25917923
附件1,SiC,10,3944.679,18.25970141
附件1,SiC,10,3945.161,18.26877489
附件1,SiC,10,3945.643,18.25409905
附件1,SiC,10,3946.125,18.2473716
附件1,SiC,10,3946.607,18.25361679
附件1,SiC,10,3947.089,18.26617304
附件1,SiC,10,3947.571,18.24172749
